"HtmlFile","RelativeHtmlFile","LineNumber","LineText"
"D:\github\ron-english-toys\items\poultry-rex-revolution-45.html","items\poultry-rex-revolution-45.html","27","<a href=""../images/Vinyl-Toys/POULTRY%20REX%20REVOLUTION%20-%20Original%20Art%20-%20Trampt%20item%2045.jpg"" target=""_blank"" rel=""noopener noreferrer"">"
"D:\github\ron-english-toys\items\poultry-rex-revolution-45.html","items\poultry-rex-revolution-45.html","28","<img src=""../images/Vinyl-Toys/POULTRY%20REX%20REVOLUTION%20-%20Original%20Art%20-%20Trampt%20item%2045.jpg"" alt=""POULTRY REX REVOLUTION"" loading=""lazy"" />"
"D:\github\ron-english-toys\items\poultry-rex-revolution-45.html","items\poultry-rex-revolution-45.html","45","<li><strong>Trampt item #:</strong> 45</li>"
"D:\github\ron-english-toys\items\poultry-rex-revolution-45.html","items\poultry-rex-revolution-45.html","48","<strong>Working catalogue note:</strong> This page was generated from the Trampt spreadsheet and local image folder. Confirm object classification, edition details, dimensions, and source priority before treating the record as final catalogue data."
"D:\github\ron-english-toys\items\poultry-rex-revolution-45.html","items\poultry-rex-revolution-45.html","50","<p class=""back-link""><a href=""https://www.trampt.com/item/poultry-rex-revolution-ron-english-oil-ergypT3SNwqet_"" target=""_blank"" rel=""noopener noreferrer"">Open Trampt source record</a></p>"
"D:\github\ron-english-toys\items\primus-new-york-ny-2012-816.html","items\primus-new-york-ny-2012-816.html","40","<li><strong>Trampt item #:</strong> 816</li>"
"D:\github\ron-english-toys\items\primus-new-york-ny-2012-816.html","items\primus-new-york-ny-2012-816.html","43","<strong>Working catalogue note:</strong> This page was generated from the Trampt spreadsheet and local image folder. Confirm object classification, edition details, dimensions, and source priority before treating the record as final catalogue data."
"D:\github\ron-english-toys\items\primus-new-york-ny-2012-816.html","items\primus-new-york-ny-2012-816.html","45","<p class=""back-link""><a href=""https://www.trampt.com/item/primus-new-york-ny-2012-ron-english-screenprint-Qs753CpXefZUsk"" target=""_blank"" rel=""noopener noreferrer"">Open Trampt source record</a></p>"
"D:\github\ron-english-toys\items\purple-dinosaurus-71.html","items\purple-dinosaurus-71.html","27","<a href=""../images/Vinyl-Toys/Purple%20Dinosaurus%20-%20Original%20Art%20-%20Trampt%20item%2071.jpeg"" target=""_blank"" rel=""noopener noreferrer"">"
"D:\github\ron-english-toys\items\purple-dinosaurus-71.html","items\purple-dinosaurus-71.html","28","<img src=""../images/Vinyl-Toys/Purple%20Dinosaurus%20-%20Original%20Art%20-%20Trampt%20item%2071.jpeg"" alt=""Purple Dinosaurus"" loading=""lazy"" />"
"D:\github\ron-english-toys\items\purple-dinosaurus-71.html","items\purple-dinosaurus-71.html","42","<li><strong>Trampt item #:</strong> 71</li>"
"D:\github\ron-english-toys\items\purple-dinosaurus-71.html","items\purple-dinosaurus-71.html","45","<strong>Working catalogue note:</strong> This page was generated from the Trampt spreadsheet and local image folder. Confirm object classification, edition details, dimensions, and source priority before treating the record as final catalogue data."
"D:\github\ron-english-toys\items\purple-dinosaurus-71.html","items\purple-dinosaurus-71.html","47","<p class=""back-link""><a href=""https://www.trampt.com/item/purple-dinosaurus-ron-english-oil-hwoygIYDfH-VD-"" target=""_blank"" rel=""noopener noreferrer"">Open Trampt source record</a></p>"
"D:\github\ron-english-toys\items\r2-d2-star-wars-grin-605.html","items\r2-d2-star-wars-grin-605.html","42","<li><strong>Trampt item #:</strong> 605</li>"
"D:\github\ron-english-toys\items\r2-d2-star-wars-grin-605.html","items\r2-d2-star-wars-grin-605.html","45","<strong>Working catalogue note:</strong> This page was generated from the Trampt spreadsheet and local image folder. Confirm object classification, edition details, dimensions, and source priority before treating the record as final catalogue data."
"D:\github\ron-english-toys\items\r2-d2-star-wars-grin-605.html","items\r2-d2-star-wars-grin-605.html","47","<p class=""back-link""><a href=""https://www.trampt.com/item/r2-d2-star-wars-grin-ron-english-screenprint-qjny2J39eCsrbF"" target=""_blank"" rel=""noopener noreferrer"">Open Trampt source record</a></p>"
"D:\github\ron-english-toys\items\rabbbit-house-319.html","items\rabbbit-house-319.html","46","<li><strong>Trampt item #:</strong> 319</li>"
"D:\github\ron-english-toys\items\rabbbit-house-319.html","items\rabbbit-house-319.html","49","<strong>Working catalogue note:</strong> This page was generated from the Trampt spreadsheet and local image folder. Confirm object classification, edition details, dimensions, and source priority before treating the record as final catalogue data."
"D:\github\ron-english-toys\items\rabbbit-house-319.html","items\rabbbit-house-319.html","51","<p class=""back-link""><a href=""https://www.trampt.com/item/rabbbit-house-ron-english-giclee-art-print-u3d-BreEWDjk2C"" target=""_blank"" rel=""noopener noreferrer"">Open Trampt source record</a></p>"
"D:\github\ron-english-toys\items\rabbit-flower-drawing-163.html","items\rabbit-flower-drawing-163.html","27","<a href=""../images/Vinyl-Toys/Rabbit%20Flower%20(Drawing)%20-%20Original%20Art%20-%20Trampt%20item%20163.jpeg"" target=""_blank"" rel=""noopener noreferrer"">"
"D:\github\ron-english-toys\items\rabbit-flower-drawing-163.html","items\rabbit-flower-drawing-163.html","28","<img src=""../images/Vinyl-Toys/Rabbit%20Flower%20(Drawing)%20-%20Original%20Art%20-%20Trampt%20item%20163.jpeg"" alt=""Rabbit Flower (Drawing)"" loading=""lazy"" />"
"D:\github\ron-english-toys\items\rabbit-flower-drawing-163.html","items\rabbit-flower-drawing-163.html","47","<li><strong>Trampt item #:</strong> 163</li>"
"D:\github\ron-english-toys\items\rabbit-flower-drawing-163.html","items\rabbit-flower-drawing-163.html","50","<strong>Working catalogue note:</strong> This page was generated from the Trampt spreadsheet and local image folder. Confirm object classification, edition details, dimensions, and source priority before treating the record as final catalogue data."
"D:\github\ron-english-toys\items\rabbit-flower-drawing-163.html","items\rabbit-flower-drawing-163.html","52","<p class=""back-link""><a href=""https://www.trampt.com/item/rabbit-flower-drawing-ron-english-mixed-media-rM1eis0KaHF-v4"" target=""_blank"" rel=""noopener noreferrer"">Open Trampt source record</a></p>"
"D:\github\ron-english-toys\items\rabbit-of-inle-733.html","items\rabbit-of-inle-733.html","27","<a href=""../images/Vinyl-Toys/Rabbit%20Of%20Inle%20-%20Original%20Art%20-%20Trampt%20item%20733.jpg"" target=""_blank"" rel=""noopener noreferrer"">"
"D:\github\ron-english-toys\items\rabbit-of-inle-733.html","items\rabbit-of-inle-733.html","28","<img src=""../images/Vinyl-Toys/Rabbit%20Of%20Inle%20-%20Original%20Art%20-%20Trampt%20item%20733.jpg"" alt=""Rabbit Of Inle"" loading=""lazy"" />"
"D:\github\ron-english-toys\items\rabbit-of-inle-733.html","items\rabbit-of-inle-733.html","47","<li><strong>Trampt item #:</strong> 733</li>"
"D:\github\ron-english-toys\items\rabbit-of-inle-733.html","items\rabbit-of-inle-733.html","50","<strong>Working catalogue note:</strong> This page was generated from the Trampt spreadsheet and local image folder. Confirm object classification, edition details, dimensions, and source priority before treating the record as final catalogue data."
"D:\github\ron-english-toys\items\rabbit-of-inle-733.html","items\rabbit-of-inle-733.html","52","<p class=""back-link""><a href=""https://www.trampt.com/item/rabbit-of-inle-ron-english-mixed-media-zHwyyZ_uzyEUxf"" target=""_blank"" rel=""noopener noreferrer"">Open Trampt source record</a></p>"
"D:\github\ron-english-toys\items\rainbow-figment-490.html","items\rainbow-figment-490.html","45","<li><strong>Trampt item #:</strong> 490</li>"
"D:\github\ron-english-toys\items\rainbow-figment-490.html","items\rainbow-figment-490.html","48","<strong>Working catalogue note:</strong> This page was generated from the Trampt spreadsheet and local image folder. Confirm object classification, edition details, dimensions, and source priority before treating the record as final catalogue data."
"D:\github\ron-english-toys\items\rainbow-figment-490.html","items\rainbow-figment-490.html","50","<p class=""back-link""><a href=""https://www.trampt.com/item/rainbow-figment-ron-english-giclee-art-print-IvKbHXNruz_n9c"" target=""_blank"" rel=""noopener noreferrer"">Open Trampt source record</a></p>"
"D:\github\ron-english-toys\items\rainbow-giraffe-565.html","items\rainbow-giraffe-565.html","27","<a href=""../images/Vinyl-Toys/RAINBOW%20GIRAFFE%20-%20Original%20Art%20-%20Trampt%20item%20565.jpg"" target=""_blank"" rel=""noopener noreferrer"">"
"D:\github\ron-english-toys\items\rainbow-giraffe-565.html","items\rainbow-giraffe-565.html","28","<img src=""../images/Vinyl-Toys/RAINBOW%20GIRAFFE%20-%20Original%20Art%20-%20Trampt%20item%20565.jpg"" alt=""RAINBOW GIRAFFE"" loading=""lazy"" />"
"D:\github\ron-english-toys\items\rainbow-giraffe-565.html","items\rainbow-giraffe-565.html","45","<li><strong>Trampt item #:</strong> 565</li>"
"D:\github\ron-english-toys\items\rainbow-giraffe-565.html","items\rainbow-giraffe-565.html","48","<strong>Working catalogue note:</strong> This page was generated from the Trampt spreadsheet and local image folder. Confirm object classification, edition details, dimensions, and source priority before treating the record as final catalogue data."
"D:\github\ron-english-toys\items\rainbow-giraffe-565.html","items\rainbow-giraffe-565.html","50","<p class=""back-link""><a href=""https://www.trampt.com/item/rainbow-giraffe-ron-english-oil-yRAPs3PLD35kxw"" target=""_blank"" rel=""noopener noreferrer"">Open Trampt source record</a></p>"
"D:\github\ron-english-toys\items\rhinocorn-824.html","items\rhinocorn-824.html","27","<a href=""../images/Vinyl-Toys/RHINOCORN%20-%20Original%20Art%20-%20Trampt%20item%20824.jpg"" target=""_blank"" rel=""noopener noreferrer"">"
"D:\github\ron-english-toys\items\rhinocorn-824.html","items\rhinocorn-824.html","28","<img src=""../images/Vinyl-Toys/RHINOCORN%20-%20Original%20Art%20-%20Trampt%20item%20824.jpg"" alt=""RHINOCORN"" loading=""lazy"" />"
"D:\github\ron-english-toys\items\rhinocorn-824.html","items\rhinocorn-824.html","45","<li><strong>Trampt item #:</strong> 824</li>"
"D:\github\ron-english-toys\items\rhinocorn-824.html","items\rhinocorn-824.html","48","<strong>Working catalogue note:</strong> This page was generated from the Trampt spreadsheet and local image folder. Confirm object classification, edition details, dimensions, and source priority before treating the record as final catalogue data."
"D:\github\ron-english-toys\items\rhinocorn-824.html","items\rhinocorn-824.html","50","<p class=""back-link""><a href=""https://www.trampt.com/item/rhinocorn-ron-english-oil-S0WA6oUezFGnt5"" target=""_blank"" rel=""noopener noreferrer"">Open Trampt source record</a></p>"
"D:\github\ron-english-toys\items\rick-and-morty-grin-819.html","items\rick-and-morty-grin-819.html","50","<li><strong>Trampt item #:</strong> 819</li>"
"D:\github\ron-english-toys\items\rick-and-morty-grin-819.html","items\rick-and-morty-grin-819.html","53","<strong>Working catalogue note:</strong> This page was generated from the Trampt spreadsheet and local image folder. Confirm object classification, edition details, dimensions, and source priority before treating the record as final catalogue data."
"D:\github\ron-english-toys\items\rick-and-morty-grin-819.html","items\rick-and-morty-grin-819.html","55","<p class=""back-link""><a href=""https://www.trampt.com/item/rick-and-morty-grin-ron-english-giclee-art-print-h7BdQ20wVLyI9y"" target=""_blank"" rel=""noopener noreferrer"">Open Trampt source record</a></p>"
"D:\github\ron-english-toys\items\rodent-grin-mono-silver-534.html","items\rodent-grin-mono-silver-534.html","168","<a href=""../images/Vinyl-Toys/Rodent%20Grin%20-%20Mono%20and%20Silver%20-%20Custom%20Toy%20-%20Trampt%20item%20534.jpeg"" target=""_blank"" rel=""noopener noreferrer"">"
"D:\github\ron-english-toys\items\rodent-grin-mono-silver-534.html","items\rodent-grin-mono-silver-534.html","169","<img src=""../images/Vinyl-Toys/Rodent%20Grin%20-%20Mono%20and%20Silver%20-%20Custom%20Toy%20-%20Trampt%20item%20534.jpeg"" alt=""Rodent Grin - Mono &amp; Silver"" class=""work-hero"" loading=""lazy"" />"
"D:\github\ron-english-toys\items\ron-english-1-938.html","items\ron-english-1-938.html","27","<a href=""../images/Vinyl-Toys/Ron%20English%20%231%20-%20Original%20Art%20-%20Trampt%20item%20938.jpg"" target=""_blank"" rel=""noopener noreferrer"">"
"D:\github\ron-english-toys\items\ron-english-1-938.html","items\ron-english-1-938.html","28","<img src=""../images/Vinyl-Toys/Ron%20English%20%231%20-%20Original%20Art%20-%20Trampt%20item%20938.jpg"" alt=""Ron English #1"" loading=""lazy"" />"
"D:\github\ron-english-toys\items\ron-english-1-938.html","items\ron-english-1-938.html","42","<li><strong>Trampt item #:</strong> 938</li>"
"D:\github\ron-english-toys\items\ron-english-1-938.html","items\ron-english-1-938.html","45","<strong>Working catalogue note:</strong> This page was generated from the Trampt spreadsheet and local image folder. Confirm object classification, edition details, dimensions, and source priority before treating the record as final catalogue data."
"D:\github\ron-english-toys\items\ron-english-1-938.html","items\ron-english-1-938.html","47","<p class=""back-link""><a href=""https://www.trampt.com/item/ron-english-1-ron-english-mixed-media-dzJ1-zWlVhkyxL"" target=""_blank"" rel=""noopener noreferrer"">Open Trampt source record</a></p>"
"D:\github\ron-english-toys\items\ron-english-2-1005.html","items\ron-english-2-1005.html","27","<a href=""../images/Vinyl-Toys/Ron%20English%20%232%20-%20Original%20Art%20-%20Trampt%20item%201005.jpg"" target=""_blank"" rel=""noopener noreferrer"">"
"D:\github\ron-english-toys\items\ron-english-2-1005.html","items\ron-english-2-1005.html","28","<img src=""../images/Vinyl-Toys/Ron%20English%20%232%20-%20Original%20Art%20-%20Trampt%20item%201005.jpg"" alt=""Ron English #2"" loading=""lazy"" />"
"D:\github\ron-english-toys\items\ron-english-2-1005.html","items\ron-english-2-1005.html","42","<li><strong>Trampt item #:</strong> 1005</li>"
"D:\github\ron-english-toys\items\ron-english-2-1005.html","items\ron-english-2-1005.html","45","<strong>Working catalogue note:</strong> This page was generated from the Trampt spreadsheet and local image folder. Confirm object classification, edition details, dimensions, and source priority before treating the record as final catalogue data."
"D:\github\ron-english-toys\items\ron-english-2-1005.html","items\ron-english-2-1005.html","47","<p class=""back-link""><a href=""https://www.trampt.com/item/ron-english-2-ron-english-mixed-media-cdZ9Y9Z6UI8YM_"" target=""_blank"" rel=""noopener noreferrer"">Open Trampt source record</a></p>"
"D:\github\ron-english-toys\items\ron-english-3-839.html","items\ron-english-3-839.html","27","<a href=""../images/Vinyl-Toys/Ron%20English%20%233%20-%20Original%20Art%20-%20Trampt%20item%20839.jpg"" target=""_blank"" rel=""noopener noreferrer"">"
"D:\github\ron-english-toys\items\ron-english-3-839.html","items\ron-english-3-839.html","28","<img src=""../images/Vinyl-Toys/Ron%20English%20%233%20-%20Original%20Art%20-%20Trampt%20item%20839.jpg"" alt=""Ron English #3"" loading=""lazy"" />"
"D:\github\ron-english-toys\items\ron-english-3-839.html","items\ron-english-3-839.html","42","<li><strong>Trampt item #:</strong> 839</li>"
"D:\github\ron-english-toys\items\ron-english-3-839.html","items\ron-english-3-839.html","45","<strong>Working catalogue note:</strong> This page was generated from the Trampt spreadsheet and local image folder. Confirm object classification, edition details, dimensions, and source priority before treating the record as final catalogue data."
